transaction_id,sender_account_id,receiver_account_id,timestamp,amount,account_age_days,is_odd_hour,is_round_amount,anomaly_score
5387,1300,1424,2025-06-25 12:28:58,4648.17,1492,0,0,0.5985282651195136
4787,1467,1164,2025-05-05 05:53:48,3029.47,1277,1,0,0.5986720253219957
6516,1124,1083,2025-08-19 02:46:55,784.57,1154,1,0,0.598704767444031
9770,1376,1182,2024-12-01 19:37:45,4756.56,575,0,0,0.5987790089075152
993,1435,1449,2025-04-10 18:08:43,39.94,1016,0,0,0.5987852242464107
688,1477,1122,2025-04-03 03:46:56,1628.15,653,1,0,0.5991158830176647
2023,1108,1411,2025-02-14 10:32:07,4226.27,238,0,0,0.5992024383538308
6772,1412,1027,2025-07-08 03:37:15,1859.79,544,1,0,0.5992211359434593
5289,1023,1476,2024-11-04 08:48:20,4822.92,1399,0,0,0.5993878583221657
2763,1085,1250,2025-09-04 10:32:54,1717.04,1633,0,0,0.5994138297702587
6382,1229,1406,2025-04-09 05:38:37,2668.02,1218,1,0,0.5997035793975583
8332,1227,1380,2025-03-13 01:11:39,2147.36,1308,1,0,0.5997451923792539
4200,1463,1112,2025-05-03 20:24:24,92.3,1149,0,0,0.5998083148321618
1657,1376,1192,2025-02-05 02:59:13,998.59,640,1,0,0.5998558840501041
5782,1331,1087,2024-09-25 00:44:23,1038.0,536,1,0,0.5999196585593837
3362,1128,1423,2025-05-03 04:59:34,1349.07,510,1,0,0.5999551893425668
4607,1014,1406,2025-09-01 23:12:20,2023.38,644,1,0,0.6000186874622758
8318,1153,1238,2024-10-04 03:45:07,3761.16,777,1,0,0.600040675125829
3984,1315,1121,2025-06-07 06:38:48,26.01,1006,0,0,0.6000681666992866
5828,1183,1480,2024-09-22 10:14:57,44.04,1004,0,0,0.6000681666992866
6329,1176,1109,2025-07-11 00:22:09,1540.47,1324,1,0,0.6000720091434082
4652,1004,1080,2024-09-30 16:26:53,134.94,1246,0,0,0.6001004567242941
2421,1415,1106,2025-05-28 23:36:50,2394.09,680,1,0,0.6002453934950466
1962,1318,1422,2024-09-24 03:44:34,1664.45,461,1,0,0.6002483260567555
9281,1104,1283,2025-05-18 02:10:48,2619.85,690,1,0,0.6003373483066409
377,1189,1362,2025-03-23 23:43:39,811.94,1220,1,0,0.6005389808282805
3760,1276,1416,2025-04-17 07:58:08,4867.74,1088,0,0,0.6007291648283756
6502,1387,1082,2025-03-25 16:12:20,2534.56,1635,0,0,0.6007451335749482
2453,1387,1247,2024-11-06 20:01:17,4583.26,1496,0,0,0.6007703420634793
1446,1469,1026,2025-03-08 04:39:06,824.58,1099,1,0,0.6007881307312971
8052,1163,1225,2025-04-14 19:31:13,863.43,242,0,0,0.6008504189688733
5171,1458,1007,2024-12-18 04:37:12,2044.81,607,1,0,0.6009005534938826
5548,1416,1352,2024-12-23 21:25:31,903.95,235,0,0,0.6009318203244038
327,1333,1264,2025-07-03 01:29:59,1421.77,1283,1,0,0.6009379538773031
5533,1042,1010,2024-11-24 16:07:52,150.59,455,0,0,0.601060131430225
7214,1347,1211,2025-06-20 05:53:34,1678.51,528,1,0,0.6011425144736796
3650,1202,1239,2025-07-20 20:21:45,89.08,589,0,0,0.6012630212966262
6971,1056,1434,2025-06-19 20:32:47,2839.99,1637,0,0,0.6013071093701278
8894,1137,1406,2025-01-17 13:17:17,121.9,1346,0,0,0.6014374851959015
7999,1485,1026,2025-06-06 17:27:50,1992.57,1632,0,0,0.6015561768795228
6933,1348,1234,2025-01-25 04:08:53,2711.47,757,1,0,0.6015947912885081
1371,1147,1328,2025-06-27 04:02:48,3675.23,1091,1,0,0.6016410268729327
5549,1339,1212,2024-09-21 13:04:45,1504.56,200,0,0,0.6016734451340944
870,1245,1039,2025-07-15 00:40:41,3837.95,934,1,0,0.6016798841908467
7183,1386,1178,2025-03-21 17:24:20,855.23,241,0,0,0.6017448361360461
6379,1142,1290,2025-02-02 01:24:14,1990.3,607,1,0,0.6017976693259576
4041,1259,1082,2025-04-20 02:32:13,849.21,1095,1,0,0.6018316186134461
3881,1158,1280,2025-07-05 02:30:18,892.4,691,1,0,0.601875383564082
5698,1047,1327,2025-08-09 02:49:19,3480.81,1083,1,0,0.6019185534982842
2377,1224,1115,2024-09-16 04:07:53,1269.16,1278,1,0,0.6019512947640185
4855,1320,1155,2024-09-19 10:24:38,4784.5,1369,0,0,0.6019548512144905
6597,1379,1201,2025-02-28 01:58:29,2107.75,1330,1,0,0.6019576384269458
2522,1000,1137,2024-12-01 04:22:04,1327.53,1255,1,0,0.6020548033900757
6727,1249,1492,2025-02-19 23:57:18,1010.2,1268,1,0,0.6021015307938513
8777,1484,1329,2024-10-14 11:35:42,438.67,300,0,0,0.6021800780394031
4883,1253,1231,2025-01-26 06:35:26,4880.21,1002,0,0,0.6021938390468521
7496,1116,1257,2024-12-20 01:22:27,3090.06,1366,1,0,0.6022442818748845
2994,1232,1496,2024-12-24 08:51:41,719.96,250,0,0,0.6022670955424075
576,1035,1251,2025-02-26 16:58:53,1108.66,211,0,0,0.6022828222517124
2268,1404,1247,2024-12-02 02:55:24,2159.16,546,1,0,0.6023205765649557
2619,1118,1092,2025-08-26 00:45:22,833.62,1138,1,0,0.6024091457982002
9940,1448,1216,2025-05-07 11:05:36,4885.93,764,0,0,0.6024407976620637
8425,1020,1351,2025-02-07 02:15:18,3693.63,1075,1,0,0.6024646835827112
4955,1060,1405,2025-07-17 05:22:09,3702.28,1074,1,0,0.6024646835827112
4475,1121,1434,2025-05-04 02:15:09,3820.86,908,1,0,0.6025420085833035
6848,1066,1222,2025-09-11 05:49:52,3123.12,699,1,0,0.6025715900469177
6689,1454,1316,2025-02-05 12:17:28,1097.35,210,0,0,0.6026185672778724
7654,1134,1486,2024-10-14 09:37:14,3707.39,217,0,0,0.6026434398483802
6554,1134,1270,2024-11-28 17:56:32,680.16,262,0,0,0.6030950507733528
6854,1457,1264,2024-11-23 05:38:50,2831.85,669,1,0,0.6031503026276925
4230,1335,1397,2024-11-27 02:34:06,3151.41,1367,1,0,0.6032871351592152
3532,1232,1225,2025-08-31 05:33:36,1576.06,499,1,0,0.603304219575268
9097,1223,1010,2025-01-28 23:45:22,1040.83,620,1,0,0.6033674498891416
1681,1292,1437,2024-10-03 19:27:07,50.17,947,0,0,0.6034389225198739
5238,1459,1150,2024-12-03 06:04:48,3264.59,189,0,0,0.6034809806617266
5073,1007,1407,2025-04-06 19:28:45,4633.71,1491,0,0,0.6035317499833102
314,1142,1133,2025-05-05 03:30:46,2555.93,699,1,0,0.6035389642519565
7959,1287,1192,2024-09-28 23:08:05,2131.02,1343,1,0,0.6035763125076486
2902,1021,1111,2025-01-08 23:18:16,2861.2,650,1,0,0.60361508733109
9962,1138,1417,2025-01-26 00:02:04,1444.58,579,1,0,0.6037053914223071
7342,1457,1199,2024-10-03 03:24:43,1103.88,618,1,0,0.6037179707420928
8550,1393,1434,2025-05-09 14:47:24,4820.12,608,0,0,0.6038884739600986
7636,1330,1050,2025-07-25 02:59:39,1989.07,566,1,0,0.6038943634532336
4857,1218,1325,2025-08-01 23:26:32,723.25,1160,1,0,0.6039054076186912
5892,1250,1071,2025-01-27 20:01:44,3868.98,203,0,0,0.6041576652926808
6531,1036,1250,2025-02-08 04:18:44,1720.36,600,1,0,0.6042018180167138
2343,1206,1012,2025-01-10 13:57:05,37.31,632,0,0,0.6042519095246153
9171,1330,1360,2024-09-26 22:32:49,4506.09,264,0,0,0.6042567466755376
523,1006,1281,2025-04-10 05:55:15,1322.97,1272,1,0,0.6042908157214901
4144,1323,1418,2025-02-12 03:15:00,3636.82,1082,1,0,0.6043023257626143
3301,1423,1176,2024-10-27 02:08:24,2833.85,708,1,0,0.6043748882144224
5031,1466,1089,2025-04-21 00:15:56,3281.69,743,1,0,0.6044125239238489
5465,1435,1398,2025-05-05 04:08:30,3715.41,1040,1,0,0.6045827314959276
8899,1353,1344,2025-04-16 04:02:25,2203.43,559,1,0,0.6045848120514786
294,1005,1382,2025-04-03 23:54:50,1869.27,1332,1,0,0.6046595341844127
6438,1434,1096,2024-09-26 16:15:49,3608.17,206,0,0,0.6047935996341318
6412,1458,1289,2024-11-07 01:10:59,1104.96,566,1,0,0.6048003784908639
3826,1477,1114,2025-01-02 01:15:55,1101.83,562,1,0,0.6048003784908639
9986,1054,1359,2024-12-07 02:10:42,2739.81,763,1,0,0.6048271053373019
9238,1269,1390,2024-11-09 03:20:03,1725.88,544,1,0,0.604848232892163
6392,1154,1450,2025-08-04 17:56:35,1233.07,1628,0,0,0.6050145666800236
6750,1379,1382,2025-03-13 05:01:13,1747.5,1343,1,0,0.6050225533677042
9952,1307,1293,2025-03-29 01:45:51,2139.28,554,1,0,0.6051834968630513
3526,1000,1182,2025-02-20 04:11:16,1592.77,1336,1,0,0.6052952107654848
9553,1069,1118,2025-04-04 00:37:23,1810.33,570,1,0,0.6052984587677083
7945,1028,1143,2024-09-28 23:07:53,2242.84,642,1,0,0.60547271240494
2348,1414,1199,2025-03-01 00:11:10,3074.12,685,1,0,0.6055243690475771
5446,1009,1025,2025-01-26 00:25:51,905.75,1075,1,0,0.6057979363369077
6958,1015,1314,2024-09-21 03:05:13,3365.1,875,1,0,0.6057999894147482
8977,1452,1220,2024-10-09 20:26:53,65.44,1039,0,0,0.6058192638188573
8780,1163,1177,2025-03-14 14:31:36,3739.77,211,0,0,0.6058979150338031
1423,1209,1411,2025-07-25 01:12:13,661.46,766,1,0,0.6059001867890117
1580,1124,1233,2024-10-10 05:56:41,3464.39,842,1,0,0.6060319104538197
2449,1037,1085,2025-04-10 01:16:53,2717.22,745,1,0,0.6061130579997341
6307,1089,1442,2025-03-25 16:46:14,4486.52,266,0,0,0.6062091069076605
6818,1280,1135,2025-03-26 04:46:30,1572.66,1315,1,0,0.6062100418763596
1626,1416,1050,2024-12-28 14:44:47,800.4,240,0,0,0.6062414896036926
5095,1247,1456,2025-08-23 06:36:38,48.66,690,0,0,0.6062824164421258
344,1349,1146,2025-04-27 14:44:39,551.69,269,0,0,0.6063840938035205
59,1346,1390,2024-12-21 17:30:13,2985.86,189,0,0,0.6064744166101839
6381,1083,1007,2025-08-20 01:07:26,937.28,1123,1,0,0.6065322506484125
5945,1472,1188,2025-03-12 00:55:11,3398.66,1274,1,0,0.6065458263734531
4170,1122,1420,2024-11-26 00:56:52,743.63,986,1,0,0.6066631029453068
7628,1271,1011,2025-01-18 21:16:48,249.82,1527,0,0,0.606927440030028
2883,1135,1309,2025-02-25 12:18:45,82.67,981,0,0,0.6069366694188736
955,1477,1141,2025-01-16 02:49:33,1146.87,576,1,0,0.6069456026756948
6724,1433,1487,2025-02-05 06:52:57,454.87,1592,0,0,0.607083688337472
8342,1274,1343,2025-05-12 00:33:17,2066.78,549,1,0,0.6071351003373192
1595,1330,1173,2025-07-22 02:20:08,1793.61,563,1,0,0.6072499683673531
259,1477,1307,2024-09-30 19:08:30,142.79,469,0,0,0.6072802611065343
4305,1449,1155,2025-01-10 05:42:55,651.1,806,1,0,0.6072848254007973
1542,1165,1231,2025-09-04 04:52:55,2955.74,1200,1,0,0.6073308658617425
7591,1196,1142,2025-01-02 03:26:56,2839.68,656,1,0,0.6073774766392551
652,1159,1184,2025-05-16 02:04:31,1452.63,1252,1,0,0.607502464918728
7246,1074,1266,2025-04-08 14:11:42,314.46,1569,0,0,0.6075056741514603
9011,1470,1352,2025-05-11 23:58:03,1431.05,593,1,0,0.6076230837052833
6034,1213,1008,2025-07-10 01:41:29,3220.04,748,1,0,0.6076242969032479
6210,1046,1127,2025-04-21 01:53:58,1399.47,638,1,0,0.607855209040537
5474,1401,1215,2024-11-22 12:27:06,172.84,1442,0,0,0.607946426426645
6271,1260,1257,2025-02-07 05:55:16,3473.94,1007,1,0,0.6079701189089791
9320,1270,1161,2024-10-25 04:18:22,3478.92,1167,1,0,0.6079822643276287
4362,1011,1207,2024-11-10 01:10:40,3676.16,763,1,0,0.6080633185976261
3776,1163,1490,2025-07-27 17:11:23,242.83,346,0,0,0.608129030089501
5520,1276,1478,2024-12-19 22:29:14,25.8,970,0,0,0.6081818689587918
2476,1459,1181,2024-11-30 20:55:50,2169.4,186,0,0,0.608282897652924
8931,1247,1394,2025-03-27 01:30:25,1717.61,541,1,0,0.6084155089721892
878,1382,1444,2024-11-25 13:01:57,11.21,700,0,0,0.6085272894285141
4103,1163,1444,2025-03-08 18:34:21,3626.51,205,0,0,0.6085541349171625
4633,1285,1411,2024-12-19 02:21:42,2193.61,556,1,0,0.6087191346675885
9207,1359,1222,2024-12-19 03:43:35,2923.42,740,1,0,0.6088767798482241
3189,1247,1496,2025-08-06 05:10:36,963.52,673,1,0,0.6088883566733974
2815,1461,1162,2024-12-31 23:53:07,2602.72,695,1,0,0.6089550937582168
3944,1209,1197,2025-05-05 00:14:08,945.99,685,1,0,0.6091186211648
8625,1229,1266,2025-04-14 05:37:10,936.81,1223,1,0,0.6091222026113114
9337,1156,1475,2025-01-15 02:41:55,2558.68,737,1,0,0.6091533800590294
3854,1262,1388,2025-05-14 22:16:12,4817.24,1398,0,0,0.6092870248441067
9573,1198,1195,2024-10-30 14:54:13,93.28,660,0,0,0.6094055842245328
4665,1377,1054,2025-05-21 04:36:47,3024.7,671,1,0,0.6095207298551689
512,1106,1257,2025-09-06 02:51:14,898.12,1145,1,0,0.6095253587537817
404,1466,1401,2025-06-02 05:26:25,3382.29,785,1,0,0.6096311036861498
3890,1398,1009,2025-02-01 02:35:16,3335.19,917,1,0,0.6096455670726072
6450,1256,1054,2024-12-12 14:40:41,46.47,638,0,0,0.6099058407407718
3698,1416,1450,2025-07-19 11:20:00,159.81,443,0,0,0.609913678031926
7859,1241,1283,2025-05-04 05:31:18,1259.76,653,1,0,0.6099527169943405
8436,1128,1497,2025-07-30 04:24:10,1785.52,598,1,0,0.6099561269101956
7002,1407,1226,2025-08-11 09:51:28,899.83,1628,0,0,0.6099587337839318
5065,1105,1291,2024-10-15 21:43:10,1918.89,189,0,0,0.6100155067340579
2704,1162,1437,2025-09-01 13:14:42,45.88,941,0,0,0.610085832504887
8170,1286,1447,2025-07-14 05:50:16,679.37,940,1,0,0.6101162021743697
2507,1051,1363,2024-12-03 00:16:37,884.87,992,1,0,0.610116670007795
7235,1418,1452,2024-11-22 05:26:38,869.47,1195,1,0,0.610160809520874
8744,1493,1113,2025-04-15 03:52:04,1431.16,657,1,0,0.6101785214285443
4630,1256,1343,2025-06-06 11:53:11,4899.0,814,0,0,0.6101870143945961
6160,1149,1117,2024-11-02 04:19:43,817.53,1164,1,0,0.6102758657785232
5453,1080,1463,2025-08-10 04:10:14,3479.69,787,1,0,0.6102843553667471
2968,1433,1120,2025-03-16 17:25:59,2685.24,1632,0,0,0.6103425695852328
443,1397,1327,2025-09-09 10:54:58,4896.25,1302,0,0,0.6103584217689841
5035,1227,1444,2025-03-11 14:36:27,4894.11,1307,0,0,0.6103584217689841
5514,1121,1098,2024-11-01 04:38:17,2830.81,724,1,0,0.6104096719923822
2593,1420,1466,2025-08-05 03:04:51,3570.16,1017,1,0,0.6104375059676095
3645,1471,1382,2025-04-06 00:40:16,3472.24,821,1,0,0.6104537081771942
7756,1130,1335,2025-05-03 02:25:23,1277.97,1265,1,0,0.6104562191566648
1386,1270,1372,2025-02-18 05:12:51,1519.1,1283,1,0,0.6105008369909914
5069,1048,1128,2025-04-05 09:17:34,544.57,1578,0,0,0.610631909193498
3390,1443,1006,2025-07-20 18:38:44,4860.29,1002,0,0,0.6106482740334755
2926,1023,1201,2025-02-25 08:07:27,4566.07,1512,0,0,0.610757250138702
5258,1468,1452,2025-07-25 03:50:59,2835.5,1215,1,0,0.6107782672911005
69,1136,1037,2025-05-02 04:44:22,1592.06,564,1,0,0.6108332644028385
9509,1342,1464,2024-10-24 03:35:09,607.71,843,1,0,0.6108454514687641
8284,1037,1461,2025-01-03 03:57:32,1669.47,648,1,0,0.6109462273199918
7773,1302,1374,2025-03-09 13:56:58,4299.8,1553,0,0,0.6109674955721124
7461,1264,1499,2025-06-16 15:06:59,4858.71,1015,0,0,0.6109828453115722
3080,1278,1297,2024-11-07 02:39:03,2874.88,699,1,0,0.6110895659899126
1118,1083,1107,2024-11-08 20:59:29,4898.55,839,0,0,0.6111035568575931
7478,1432,1111,2024-12-04 02:15:42,2789.34,1235,1,0,0.6111804564708385
8896,1395,1276,2025-07-31 04:49:04,3465.04,1007,1,0,0.6111982418462039
4908,1046,1013,2025-05-03 03:01:53,1389.89,650,1,0,0.6113227613967147
5334,1373,1262,2025-05-07 12:33:10,548.13,277,0,0,0.6113276415758024
8712,1008,1463,2025-07-21 01:58:58,1232.94,608,1,0,0.6114276864837597
8162,1294,1092,2025-02-25 04:04:55,3239.4,1269,1,0,0.6114478663621007
9719,1269,1192,2024-11-04 03:17:04,2088.2,539,1,0,0.6115042682692737
2009,1243,1274,2025-05-02 00:39:23,1155.12,589,1,0,0.6115199342285571
2632,1177,1358,2024-10-16 00:12:33,2183.28,607,1,0,0.6115765436343331
4540,1360,1263,2025-08-05 22:07:43,137.96,1361,0,0,0.6116130393693776
6817,1331,1447,2025-08-12 05:12:21,3379.87,858,1,0,0.6116912180166932
666,1124,1074,2024-10-18 03:46:00,3375.89,850,1,0,0.6117536461887084
5720,1326,1077,2024-09-29 05:59:32,2720.6,1190,1,0,0.6118374006561427
2810,1049,1293,2024-10-15 00:42:05,3262.33,1282,1,0,0.6119209498579946
5963,1326,1202,2025-02-09 13:47:18,4879.32,1323,0,0,0.6119599039257049
4059,1313,1248,2024-12-23 02:52:47,2088.45,557,1,0,0.6119773405714575
1088,1262,1429,2024-09-26 01:36:51,3020.65,1167,1,0,0.6120660884405621
5677,1025,1467,2025-01-12 10:56:13,1267.74,215,0,0,0.6121089778926699
7939,1143,1446,2025-04-08 03:07:11,791.3,970,1,0,0.6121181049534157
2672,1225,1057,2025-03-16 11:03:19,542.02,1582,0,0,0.6122447163662651
5922,1202,1366,2025-08-05 05:14:23,1494.16,604,1,0,0.6123446093312434
4797,1330,1262,2025-08-27 05:26:38,1299.69,599,1,0,0.6123938828196415
4066,1008,1160,2025-07-19 05:57:59,1619.88,606,1,0,0.6125088504251566
5210,1180,1191,2024-10-14 05:30:30,1100.77,1254,1,0,0.6125844331307031
5025,1332,1276,2024-10-11 04:15:28,3422.26,1011,1,0,0.6127023301893364
2464,1020,1491,2025-06-20 03:43:13,2854.43,1208,1,0,0.612725302234897
9096,1346,1135,2025-01-17 21:30:35,1229.96,216,0,0,0.6128273855072726
4071,1079,1303,2025-06-10 23:08:37,1757.08,1334,1,0,0.6128555360868372
7971,1115,1447,2024-11-18 03:29:27,2166.6,666,1,0,0.6129976960895175
9277,1189,1415,2025-03-03 03:18:52,2775.5,1199,1,0,0.6130638140037735
6707,1243,1329,2025-04-04 01:51:10,1243.06,561,1,0,0.6131185063257092
5352,1172,1457,2025-03-07 19:32:59,1789.0,186,0,0,0.6131584862835594
5422,1158,1362,2025-07-17 23:04:29,2356.42,704,1,0,0.613254335781384
6953,1244,1306,2025-03-04 05:50:43,1191.29,1243,1,0,0.6132829210739319
2551,1080,1103,2025-04-17 23:08:33,1016.23,672,1,0,0.6133936097544528
7325,1478,1156,2024-09-20 00:05:51,1567.58,577,1,0,0.6135306165541364
2118,1086,1129,2025-04-14 21:22:46,3675.74,1622,0,0,0.6136447174146391
8285,1412,1110,2025-08-06 00:31:27,1682.0,573,1,0,0.613695968288111
3584,1161,1242,2025-07-14 17:29:19,337.55,1583,0,0,0.6137198005768619
911,1268,1341,2025-01-28 01:53:08,1230.65,590,1,0,0.6137934567712864
3197,1288,1243,2025-03-20 05:20:15,1600.46,536,1,0,0.613818516093309
4874,1234,1122,2025-01-20 01:47:10,3428.45,848,1,0,0.6138383975435596
5796,1029,1059,2025-09-09 18:26:48,536.68,1584,0,0,0.6138564327048339
7389,1181,1113,2024-09-19 03:31:55,2034.36,1331,1,0,0.6138845912576693
5464,1269,1449,2024-10-11 23:40:54,1539.13,516,1,0,0.6139346176250255
3435,1118,1493,2025-07-12 22:31:53,98.64,1094,0,0,0.6139434508107439
1428,1040,1414,2025-03-17 04:06:57,3606.69,1113,1,0,0.6139759116104889
7110,1023,1131,2025-01-22 07:42:33,4692.91,1478,0,0,0.6140041746047132
5119,1496,1494,2024-12-06 23:05:01,1747.92,664,1,0,0.614149133481704
6523,1452,1356,2025-09-06 23:28:55,1800.5,1371,1,0,0.614198643077925
7932,1004,1350,2025-08-15 20:55:03,4280.46,1565,0,0,0.6142332198734405
7116,1038,1421,2025-08-13 01:37:29,3662.97,933,1,0,0.6142379681818141
3108,1475,1427,2025-02-13 00:45:00,1377.03,1273,1,0,0.6143129157983566
5860,1308,1387,2025-08-09 05:21:55,3386.67,843,1,0,0.6143317674906351
7615,1054,1201,2025-01-01 02:47:41,640.36,788,1,0,0.6143501433868588
1634,1164,1069,2025-08-03 05:51:41,1846.26,1313,1,0,0.6145171708966461
3615,1309,1305,2024-12-03 00:34:08,3519.79,1235,1,0,0.614566618560543
8535,1423,1298,2025-08-22 11:34:28,75.49,1007,0,0,0.6146464685390683
2788,1441,1383,2025-07-11 23:04:46,2235.83,1288,1,0,0.6146594502664394
8666,1167,1255,2024-11-28 01:07:34,2776.24,1200,1,0,0.6146749763395262
6585,1369,1181,2025-02-27 03:38:03,2611.93,1278,1,0,0.6147000712427614
1758,1019,1053,2025-02-13 22:05:51,212.73,1469,0,0,0.6147465100911624
7354,1140,1024,2024-09-27 02:47:20,3086.68,1281,1,0,0.614752949323556
7220,1478,1070,2024-12-16 18:58:26,4794.42,665,0,0,0.6148857205641357
5316,1399,1412,2025-08-09 00:23:33,3039.02,1204,1,0,0.6150098856117148
3276,1095,1057,2025-03-25 03:59:27,3368.66,896,1,0,0.6150223735874023
1550,1489,1331,2025-01-10 23:07:39,1492.45,1235,1,0,0.6153056158973212
9559,1385,1067,2024-11-05 13:32:06,1841.98,188,0,0,0.6153603534897775
5364,1107,1206,2025-09-09 05:18:50,1361.17,1237,1,0,0.6153822062045208
3039,1387,1417,2025-02-03 12:49:07,611.51,1584,0,0,0.615452065676296
6293,1492,1325,2025-04-09 01:54:45,3654.29,926,1,0,0.615470353266874
5505,1479,1002,2024-12-27 12:43:29,4889.33,902,0,0,0.6154762146115806
5506,1092,1060,2024-10-27 12:20:35,4889.75,906,0,0,0.6154762146115806
5194,1272,1396,2025-06-01 02:33:49,2615.69,749,1,0,0.6155471879406544
4586,1407,1301,2025-06-16 17:29:11,4102.99,1572,0,0,0.6156525474497893
3304,1327,1290,2025-08-16 23:29:01,1139.91,557,1,0,0.6156766374848635
5844,1425,1222,2025-01-04 19:15:00,208.39,368,0,0,0.6157085560870228
3600,1033,1260,2024-12-30 18:20:51,249.71,336,0,0,0.6157589001717843
8551,1389,1188,2025-06-22 02:11:01,1988.37,540,1,0,0.6158530073000247
3818,1305,1037,2025-06-09 00:45:40,631.37,793,1,0,0.6159604357041091
1606,1307,1458,2025-05-15 02:55:30,1143.42,601,1,0,0.6162629844572576
7760,1333,1194,2025-07-30 08:55:37,4882.82,1311,0,0,0.6162808589944948
577,1060,1484,2025-06-28 03:59:01,888.28,1054,1,0,0.6164149394501259
9566,1139,1398,2025-02-15 23:34:37,1896.52,1302,1,0,0.6164152770843647
4411,1183,1112,2024-12-31 01:42:58,3641.79,1104,1,0,0.6164470589977248
529,1198,1072,2025-07-11 02:20:15,3457.45,914,1,0,0.6164783857725126
2877,1177,1476,2024-11-23 03:40:46,1538.68,646,1,0,0.6164898014325092
2248,1044,1137,2025-06-29 02:57:05,2863.37,715,1,0,0.6167864493969333
197,1444,1096,2024-10-03 07:28:18,2021.34,188,0,0,0.61680982311051
542,1317,1206,2025-05-27 00:26:21,3458.46,1140,1,0,0.6168644477672639
8749,1228,1274,2025-05-18 23:39:27,2858.01,1207,1,0,0.6168732799291813
3772,1461,1326,2024-12-07 21:48:58,92.76,671,0,0,0.6168749247557831
5706,1394,1016,2025-08-23 01:51:54,3643.33,1111,1,0,0.6169572286418717
1240,1031,1076,2025-08-28 23:10:55,1753.95,1317,1,0,0.6169877565801261
1454,1397,1296,2025-06-10 00:59:43,3535.78,1210,1,0,0.616988128218346
3266,1285,1354,2025-03-25 02:46:42,2187.84,652,1,0,0.6170072150919471
5780,1215,1375,2025-05-01 09:33:53,4787.93,657,0,0,0.6170218937528584
1247,1374,1399,2025-04-27 01:35:07,1440.31,555,1,0,0.6171456065740586
9613,1428,1239,2024-09-22 00:38:46,3755.06,974,1,0,0.617393619745431
9167,1178,1158,2025-04-26 18:24:49,4846.9,1086,0,0,0.6174392416856962
6309,1259,1458,2024-10-18 03:48:36,3657.92,911,1,0,0.6174431002413224
9200,1419,1292,2025-02-20 01:38:40,1891.16,1293,1,0,0.6174519545793982
6937,1261,1364,2025-03-27 16:10:16,1194.67,214,0,0,0.6176961499662695
1262,1009,1268,2025-07-10 05:43:17,1159.51,1240,1,0,0.6177791246139653
8196,1401,1398,2025-01-01 09:05:49,4666.39,1482,0,0,0.617962133251696
2451,1068,1298,2025-01-21 01:30:19,888.77,1163,1,0,0.6179966628782005
3949,1012,1380,2025-05-27 17:48:06,4291.17,257,0,0,0.6180722430999169
6192,1414,1129,2025-06-17 23:38:18,612.25,794,1,0,0.6180956443997606
6304,1382,1429,2025-05-27 05:30:46,2972.2,883,1,0,0.6181222485107629
7026,1087,1308,2024-09-28 15:28:40,3052.79,188,0,0,0.6182691583838437
834,1245,1179,2025-07-07 03:02:39,3448.04,927,1,0,0.6183075965603598
2506,1053,1364,2025-06-17 12:53:45,4554.95,1512,0,0,0.6183382457243348
7639,1047,1113,2025-07-16 02:10:13,901.33,1059,1,0,0.6184574517973235
7017,1160,1282,2025-08-21 23:41:42,1711.31,669,1,0,0.6184988479754095
4093,1154,1420,2024-10-14 00:24:26,1668.93,1333,1,0,0.6185018208907309
3885,1049,1032,2025-08-14 20:36:59,3995.68,1586,0,0,0.6185174269584163
5264,1044,1369,2025-07-03 05:55:19,3034.54,719,1,0,0.6185508891925783
9571,1162,1051,2024-09-25 00:52:52,1669.61,599,1,0,0.6186388938218904
9699,1188,1095,2024-11-30 10:06:19,4494.74,1530,0,0,0.6186514581463304
6508,1143,1406,2025-05-23 04:33:41,3514.82,1015,1,0,0.6186554080513073
4058,1198,1450,2024-12-22 09:15:09,31.45,713,0,0,0.618739456698428
5788,1466,1265,2025-05-02 01:00:22,2576.53,754,1,0,0.6188287623586362
4494,1204,1339,2025-02-20 04:49:15,745.31,905,1,0,0.618967885484867
1960,1082,1151,2024-09-21 10:28:26,2608.27,201,0,0,0.6190937560242092
5187,1315,1115,2024-10-11 02:21:36,2522.07,767,1,0,0.6191621858407038
7224,1415,1216,2025-05-24 03:06:51,2143.81,675,1,0,0.6191817343922839
7645,1242,1461,2025-01-25 03:58:16,3050.07,878,1,0,0.6191939407308849
770,1149,1453,2025-01-27 23:24:54,2158.44,1251,1,0,0.6192921538269077
6905,1418,1435,2024-12-26 23:38:03,2835.38,1229,1,0,0.6193015646971529
8359,1119,1051,2024-11-16 23:01:50,2711.2,832,1,0,0.6193136390523685
4426,1458,1166,2025-05-12 05:16:23,2978.3,752,1,0,0.6193422849633223
4522,1382,1101,2025-07-12 03:13:50,3491.66,929,1,0,0.6194215897896661
3726,1445,1037,2024-10-14 01:02:57,2904.8,792,1,0,0.6195123532264268
8241,1491,1307,2024-11-10 14:54:07,4836.78,977,0,0,0.6195643992312764
3734,1382,1234,2025-07-08 04:35:35,774.46,925,1,0,0.6196102561998118
5290,1335,1407,2025-06-09 13:24:39,582.46,1562,0,0,0.6196421482057464
8259,1467,1485,2024-11-18 01:29:04,3598.12,1109,1,0,0.6196637189290958
8821,1201,1419,2025-07-25 03:32:51,2997.38,884,1,0,0.6197299895364892
